method,split,risk_budget,seeds,mean_success_at_budget,ci95_success_at_budget,mean_safety_at_budget,ci95_safety_at_budget,mean_tail_at_budget,ci95_tail_at_budget,mean_coverage_at_budget,ci95_coverage_at_budget,mean_mean_selected_risk,ci95_mean_selected_risk
random_forest_failure_active,out_of_distribution_tail,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75441,0.06807
random_forest_failure_active,out_of_distribution_tail,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75441,0.06807
random_forest_failure_active,out_of_distribution_tail,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75441,0.06807
random_forest_failure_active,out_of_distribution_tail,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00694,0.01361,0.00694,0.01361,0.75441,0.06807
random_forest_failure_active,rare_mechanism_combo,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47266,0.05107
random_forest_failure_active,rare_mechanism_combo,0.10,8,0.00694,0.01361,0.00000,0.00000,0.00000,0.00000,0.00694,0.01361,0.47266,0.05107
random_forest_failure_active,rare_mechanism_combo,0.15,8,0.02083,0.01993,0.00000,0.00000,0.00000,0.00000,0.02083,0.01993,0.47266,0.05107
random_forest_failure_active,rare_mechanism_combo,0.20,8,0.02083,0.01993,0.00000,0.00000,0.00000,0.00000,0.02083,0.01993,0.47266,0.05107
random_forest_failure_active,rare_mechanism_combo,0.30,8,0.12500,0.05729,0.00694,0.01361,0.06250,0.03213,0.18750,0.06487,0.47266,0.05107
random_forest_failure_active,rare_slip_failures,0.05,8,0.36806,0.16325,0.00000,0.00000,0.00694,0.01361,0.37500,0.16430,0.08911,0.02484
random_forest_failure_active,rare_slip_failures,0.10,8,0.71528,0.13562,0.00694,0.01361,0.02083,0.01993,0.73611,0.13919,0.08911,0.02484
random_forest_failure_active,rare_slip_failures,0.15,8,0.83333,0.08231,0.00694,0.01361,0.02083,0.01993,0.85417,0.08469,0.08911,0.02484
random_forest_failure_active,rare_slip_failures,0.20,8,0.88889,0.06507,0.00694,0.01361,0.02778,0.02910,0.91667,0.06825,0.08911,0.02484
random_forest_failure_active,rare_slip_failures,0.30,8,0.93750,0.04335,0.00694,0.01361,0.03472,0.02864,0.97222,0.02910,0.08911,0.02484
random_sampling,actuator_limit_failures,0.05,8,0.58334,0.11082,0.00000,0.00000,0.00000,0.00000,0.58334,0.11082,0.05272,0.00769
random_sampling,actuator_limit_failures,0.10,8,0.88889,0.06825,0.00000,0.00000,0.00000,0.00000,0.88889,0.06825,0.05272,0.00769
random_sampling,actuator_limit_failures,0.15,8,0.98611,0.01782,0.00000,0.00000,0.00000,0.00000,0.98611,0.01782,0.05272,0.00769
random_sampling,actuator_limit_failures,0.20,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.05272,0.00769
random_sampling,actuator_limit_failures,0.30,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.05272,0.00769
random_sampling,combined_extreme,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56900,0.02890
random_sampling,combined_extreme,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56900,0.02890
random_sampling,combined_extreme,0.15,8,0.01157,0.01176,0.00000,0.00000,0.00000,0.00000,0.01157,0.01176,0.56900,0.02890
random_sampling,combined_extreme,0.20,8,0.01620,0.01071,0.00000,0.00000,0.00000,0.00000,0.01620,0.01071,0.56900,0.02890
random_sampling,combined_extreme,0.30,8,0.06019,0.02351,0.00231,0.00454,0.01620,0.00822,0.07639,0.02419,0.56900,0.02890
random_sampling,combined_tail_stress,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50496,0.06358
random_sampling,combined_tail_stress,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50496,0.06358
random_sampling,combined_tail_stress,0.15,8,0.02083,0.02864,0.00000,0.00000,0.00000,0.00000,0.02083,0.02864,0.50496,0.06358
random_sampling,combined_tail_stress,0.20,8,0.02778,0.02910,0.00000,0.00000,0.00000,0.00000,0.02778,0.02910,0.50496,0.06358
random_sampling,combined_tail_stress,0.30,8,0.11806,0.06648,0.00694,0.01361,0.02083,0.01993,0.13889,0.07128,0.50496,0.06358
random_sampling,compound_sensor_actuator_shift,0.05,8,0.00000,0.00000,0.01389,0.02722,0.02083,0.04083,0.02083,0.04083,0.19186,0.04316
random_sampling,compound_sensor_actuator_shift,0.10,8,0.11111,0.07700,0.04861,0.04335,0.08334,0.06825,0.19445,0.14257,0.19186,0.04316
random_sampling,compound_sensor_actuator_shift,0.15,8,0.26389,0.12475,0.07639,0.05014,0.11806,0.08343,0.38194,0.18797,0.19186,0.04316
random_sampling,compound_sensor_actuator_shift,0.20,8,0.43750,0.15322,0.13889,0.04116,0.19444,0.07128,0.63194,0.19187,0.19186,0.04316
random_sampling,compound_sensor_actuator_shift,0.30,8,0.62500,0.08422,0.16667,0.04115,0.24305,0.05420,0.86805,0.08715,0.19186,0.04316
random_sampling,fixture_geometry_shift,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90375,0.02649
random_sampling,fixture_geometry_shift,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90375,0.02649
random_sampling,fixture_geometry_shift,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90375,0.02649
random_sampling,fixture_geometry_shift,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90375,0.02649
random_sampling,fixture_geometry_shift,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90375,0.02649
random_sampling,hard_regime,0.05,8,0.00000,0.00000,0.00278,0.00544,0.00417,0.00817,0.00417,0.00817,0.56052,0.02208
random_sampling,hard_regime,0.10,8,0.02222,0.01540,0.00972,0.00867,0.01667,0.01365,0.03889,0.02851,0.56052,0.02208
random_sampling,hard_regime,0.15,8,0.05972,0.03050,0.01528,0.01003,0.02361,0.01669,0.08333,0.04177,0.56052,0.02208
random_sampling,hard_regime,0.20,8,0.09722,0.03629,0.02778,0.00823,0.03889,0.01426,0.13611,0.04351,0.56052,0.02208
random_sampling,hard_regime,0.30,8,0.16111,0.02730,0.03472,0.00642,0.05834,0.00897,0.21945,0.02627,0.56052,0.02208
random_sampling,jammed_fixture_failures,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.74937,0.02523
random_sampling,jammed_fixture_failures,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.74937,0.02523
random_sampling,jammed_fixture_failures,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.74937,0.02523
random_sampling,jammed_fixture_failures,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.74937,0.02523
random_sampling,jammed_fixture_failures,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.74937,0.02523
random_sampling,nominal_task_balance,0.05,8,0.99306,0.01361,0.00000,0.00000,0.00000,0.00000,0.99306,0.01361,0.01571,0.00413
random_sampling,nominal_task_balance,0.10,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01571,0.00413
random_sampling,nominal_task_balance,0.15,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01571,0.00413
random_sampling,nominal_task_balance,0.20,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01571,0.00413
random_sampling,nominal_task_balance,0.30,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01571,0.00413
random_sampling,out_of_distribution_tail,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67620,0.07531
random_sampling,out_of_distribution_tail,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67620,0.07531
random_sampling,out_of_distribution_tail,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67620,0.07531
random_sampling,out_of_distribution_tail,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67620,0.07531
random_sampling,out_of_distribution_tail,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00694,0.01361,0.00694,0.01361,0.67620,0.07531
random_sampling,rare_mechanism_combo,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52584,0.04057
random_sampling,rare_mechanism_combo,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52584,0.04057
random_sampling,rare_mechanism_combo,0.15,8,0.01389,0.01782,0.00000,0.00000,0.00000,0.00000,0.01389,0.01782,0.52584,0.04057
random_sampling,rare_mechanism_combo,0.20,8,0.02083,0.01993,0.00000,0.00000,0.00000,0.00000,0.02083,0.01993,0.52584,0.04057
random_sampling,rare_mechanism_combo,0.30,8,0.06250,0.03815,0.00000,0.00000,0.02083,0.01993,0.08334,0.03564,0.52584,0.04057
random_sampling,rare_slip_failures,0.05,8,0.34028,0.17270,0.00000,0.00000,0.00000,0.00000,0.34028,0.17270,0.08598,0.02270
random_sampling,rare_slip_failures,0.10,8,0.72917,0.13246,0.00694,0.01361,0.01389,0.01782,0.74306,0.13166,0.08598,0.02270
random_sampling,rare_slip_failures,0.15,8,0.86806,0.07953,0.00694,0.01361,0.02778,0.02910,0.89583,0.08593,0.08598,0.02270
random_sampling,rare_slip_failures,0.20,8,0.89583,0.06322,0.00694,0.01361,0.02778,0.02910,0.92361,0.06487,0.08598,0.02270
random_sampling,rare_slip_failures,0.30,8,0.95139,0.03213,0.00694,0.01361,0.03472,0.02864,0.98611,0.01782,0.08598,0.02270
state_diversity_coreset,actuator_limit_failures,0.05,8,0.34028,0.11353,0.00000,0.00000,0.00000,0.00000,0.34028,0.11353,0.07272,0.01120
state_diversity_coreset,actuator_limit_failures,0.10,8,0.77778,0.07699,0.00000,0.00000,0.00000,0.00000,0.77778,0.07699,0.07272,0.01120
state_diversity_coreset,actuator_limit_failures,0.15,8,0.94444,0.04601,0.00000,0.00000,0.00000,0.00000,0.94444,0.04601,0.07272,0.01120
state_diversity_coreset,actuator_limit_failures,0.20,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.07272,0.01120
state_diversity_coreset,actuator_limit_failures,0.30,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.07272,0.01120
state_diversity_coreset,combined_extreme,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57119,0.03035
state_diversity_coreset,combined_extreme,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57119,0.03035
state_diversity_coreset,combined_extreme,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57119,0.03035
state_diversity_coreset,combined_extreme,0.20,8,0.01157,0.01176,0.00000,0.00000,0.00000,0.00000,0.01157,0.01176,0.57119,0.03035
state_diversity_coreset,combined_extreme,0.30,8,0.04630,0.02376,0.00000,0.00000,0.00694,0.00664,0.05324,0.02514,0.57119,0.03035
state_diversity_coreset,combined_tail_stress,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50824,0.04793
state_diversity_coreset,combined_tail_stress,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50824,0.04793
state_diversity_coreset,combined_tail_stress,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50824,0.04793
state_diversity_coreset,combined_tail_stress,0.20,8,0.02778,0.02910,0.00000,0.00000,0.00000,0.00000,0.02778,0.02910,0.50824,0.04793
state_diversity_coreset,combined_tail_stress,0.30,8,0.10417,0.07257,0.00000,0.00000,0.00694,0.01361,0.11111,0.07419,0.50824,0.04793
state_diversity_coreset,compound_sensor_actuator_shift,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25035,0.02715
state_diversity_coreset,compound_sensor_actuator_shift,0.10,8,0.00694,0.01361,0.01389,0.01782,0.02083,0.02864,0.02778,0.03564,0.25035,0.02715
state_diversity_coreset,compound_sensor_actuator_shift,0.15,8,0.07639,0.06487,0.03472,0.03527,0.06250,0.04335,0.13889,0.08485,0.25035,0.02715
state_diversity_coreset,compound_sensor_actuator_shift,0.20,8,0.21528,0.08085,0.07639,0.04083,0.11806,0.06322,0.33333,0.11999,0.25035,0.02715
state_diversity_coreset,compound_sensor_actuator_shift,0.30,8,0.49306,0.06959,0.15972,0.03815,0.24306,0.05014,0.73611,0.09145,0.25035,0.02715
state_diversity_coreset,fixture_geometry_shift,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88419,0.02396
state_diversity_coreset,fixture_geometry_shift,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88419,0.02396
state_diversity_coreset,fixture_geometry_shift,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88419,0.02396
state_diversity_coreset,fixture_geometry_shift,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88419,0.02396
state_diversity_coreset,fixture_geometry_shift,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88419,0.02396
state_diversity_coreset,hard_regime,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56963,0.01959
state_diversity_coreset,hard_regime,0.10,8,0.00139,0.00272,0.00278,0.00356,0.00417,0.00573,0.00556,0.00713,0.56963,0.01959
state_diversity_coreset,hard_regime,0.15,8,0.01528,0.01297,0.00694,0.00705,0.01250,0.00867,0.02778,0.01697,0.56963,0.01959
state_diversity_coreset,hard_regime,0.20,8,0.05000,0.01886,0.01528,0.00817,0.02361,0.01264,0.07361,0.02501,0.56963,0.01959
state_diversity_coreset,hard_regime,0.30,8,0.12639,0.02214,0.03194,0.00763,0.05278,0.00987,0.17917,0.02034,0.56963,0.01959
state_diversity_coreset,jammed_fixture_failures,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73528,0.01507
state_diversity_coreset,jammed_fixture_failures,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73528,0.01507
state_diversity_coreset,jammed_fixture_failures,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73528,0.01507
state_diversity_coreset,jammed_fixture_failures,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73528,0.01507
state_diversity_coreset,jammed_fixture_failures,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73528,0.01507
state_diversity_coreset,nominal_task_balance,0.05,8,0.94444,0.04601,0.00000,0.00000,0.00000,0.00000,0.94444,0.04601,0.02497,0.00680
state_diversity_coreset,nominal_task_balance,0.10,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.02497,0.00680
state_diversity_coreset,nominal_task_balance,0.15,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.02497,0.00680
state_diversity_coreset,nominal_task_balance,0.20,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.02497,0.00680
state_diversity_coreset,nominal_task_balance,0.30,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.02497,0.00680
state_diversity_coreset,out_of_distribution_tail,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67210,0.07545
state_diversity_coreset,out_of_distribution_tail,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67210,0.07545
state_diversity_coreset,out_of_distribution_tail,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67210,0.07545
state_diversity_coreset,out_of_distribution_tail,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67210,0.07545
state_diversity_coreset,out_of_distribution_tail,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67210,0.07545
state_diversity_coreset,rare_mechanism_combo,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53323,0.03892
state_diversity_coreset,rare_mechanism_combo,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53323,0.03892
state_diversity_coreset,rare_mechanism_combo,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53323,0.03892
state_diversity_coreset,rare_mechanism_combo,0.20,8,0.00694,0.01361,0.00000,0.00000,0.00000,0.00000,0.00694,0.01361,0.53323,0.03892
state_diversity_coreset,rare_mechanism_combo,0.30,8,0.03472,0.01993,0.00000,0.00000,0.01389,0.01782,0.04861,0.02467,0.53323,0.03892
state_diversity_coreset,rare_slip_failures,0.05,8,0.17361,0.11353,0.00000,0.00000,0.00000,0.00000,0.17361,0.11353,0.10589,0.01809
state_diversity_coreset,rare_slip_failures,0.10,8,0.61111,0.17217,0.00694,0.01361,0.02083,0.01993,0.63194,0.17332,0.10589,0.01809
state_diversity_coreset,rare_slip_failures,0.15,8,0.79167,0.08167,0.00694,0.01361,0.02083,0.01993,0.81250,0.07953,0.10589,0.01809
state_diversity_coreset,rare_slip_failures,0.20,8,0.87500,0.06426,0.00694,0.01361,0.02778,0.02910,0.90278,0.06426,0.10589,0.01809
state_diversity_coreset,rare_slip_failures,0.30,8,0.94444,0.03564,0.01389,0.01782,0.04167,0.03412,0.98611,0.01782,0.10589,0.01809
tail_risk_active_learning,actuator_limit_failures,0.05,8,0.62500,0.12130,0.00000,0.00000,0.00000,0.00000,0.62500,0.12130,0.04861,0.00841
tail_risk_active_learning,actuator_limit_failures,0.10,8,0.93750,0.03815,0.00000,0.00000,0.00000,0.00000,0.93750,0.03815,0.04861,0.00841
tail_risk_active_learning,actuator_limit_failures,0.15,8,0.99306,0.01361,0.00000,0.00000,0.00000,0.00000,0.99306,0.01361,0.04861,0.00841
tail_risk_active_learning,actuator_limit_failures,0.20,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.04861,0.00841
tail_risk_active_learning,actuator_limit_failures,0.30,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.04861,0.00841
tail_risk_active_learning,combined_extreme,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51113,0.03109
tail_risk_active_learning,combined_extreme,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51113,0.03109
tail_risk_active_learning,combined_extreme,0.15,8,0.00231,0.00454,0.00000,0.00000,0.00000,0.00000,0.00231,0.00454,0.51113,0.03109
tail_risk_active_learning,combined_extreme,0.20,8,0.01620,0.01071,0.00000,0.00000,0.00231,0.00454,0.01852,0.00970,0.51113,0.03109
tail_risk_active_learning,combined_extreme,0.30,8,0.06713,0.02370,0.00231,0.00454,0.04167,0.02544,0.10880,0.03593,0.51113,0.03109
tail_risk_active_learning,combined_tail_stress,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48376,0.05155
tail_risk_active_learning,combined_tail_stress,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48376,0.05155
tail_risk_active_learning,combined_tail_stress,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48376,0.05155
tail_risk_active_learning,combined_tail_stress,0.20,8,0.02778,0.02910,0.00000,0.00000,0.00694,0.01361,0.03472,0.02864,0.48376,0.05155
tail_risk_active_learning,combined_tail_stress,0.30,8,0.12500,0.08167,0.00694,0.01361,0.02083,0.01993,0.14583,0.08955,0.48376,0.05155
tail_risk_active_learning,compound_sensor_actuator_shift,0.05,8,0.01389,0.02722,0.00694,0.01361,0.01389,0.02722,0.02778,0.03564,0.14846,0.03379
tail_risk_active_learning,compound_sensor_actuator_shift,0.10,8,0.20833,0.09374,0.06250,0.04335,0.10417,0.07819,0.31250,0.15798,0.14846,0.03379
tail_risk_active_learning,compound_sensor_actuator_shift,0.15,8,0.42361,0.16064,0.10417,0.04335,0.15972,0.07819,0.58333,0.20884,0.14846,0.03379
tail_risk_active_learning,compound_sensor_actuator_shift,0.20,8,0.57639,0.10680,0.15278,0.03985,0.22917,0.06322,0.80556,0.11081,0.14846,0.03379
tail_risk_active_learning,compound_sensor_actuator_shift,0.30,8,0.67361,0.06959,0.16667,0.04115,0.25000,0.05041,0.92361,0.05014,0.14846,0.03379
tail_risk_active_learning,fixture_geometry_shift,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88353,0.04220
tail_risk_active_learning,fixture_geometry_shift,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88353,0.04220
tail_risk_active_learning,fixture_geometry_shift,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88353,0.04220
tail_risk_active_learning,fixture_geometry_shift,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88353,0.04220
tail_risk_active_learning,fixture_geometry_shift,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88353,0.04220
tail_risk_active_learning,hard_regime,0.05,8,0.00278,0.00544,0.00139,0.00272,0.00278,0.00544,0.00556,0.00713,0.51307,0.02136
tail_risk_active_learning,hard_regime,0.10,8,0.04167,0.01875,0.01250,0.00867,0.02083,0.01564,0.06250,0.03160,0.51307,0.02136
tail_risk_active_learning,hard_regime,0.15,8,0.08611,0.03286,0.02083,0.00867,0.03194,0.01564,0.11806,0.04296,0.51307,0.02136
tail_risk_active_learning,hard_regime,0.20,8,0.12500,0.02595,0.03055,0.00797,0.04722,0.01146,0.17222,0.02364,0.51307,0.02136
tail_risk_active_learning,hard_regime,0.30,8,0.17500,0.02528,0.03472,0.00642,0.07500,0.01684,0.25000,0.02292,0.51307,0.02136
tail_risk_active_learning,jammed_fixture_failures,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.69409,0.03110
tail_risk_active_learning,jammed_fixture_failures,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.69409,0.03110
tail_risk_active_learning,jammed_fixture_failures,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.69409,0.03110
tail_risk_active_learning,jammed_fixture_failures,0.20,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.69409,0.03110
tail_risk_active_learning,jammed_fixture_failures,0.30,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.69409,0.03110
tail_risk_active_learning,nominal_task_balance,0.05,8,0.99306,0.01361,0.00000,0.00000,0.00000,0.00000,0.99306,0.01361,0.01532,0.00413
tail_risk_active_learning,nominal_task_balance,0.10,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01532,0.00413
tail_risk_active_learning,nominal_task_balance,0.15,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01532,0.00413
tail_risk_active_learning,nominal_task_balance,0.20,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01532,0.00413
tail_risk_active_learning,nominal_task_balance,0.30,8,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.01532,0.00413
tail_risk_active_learning,out_of_distribution_tail,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56349,0.07287
tail_risk_active_learning,out_of_distribution_tail,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56349,0.07287
tail_risk_active_learning,out_of_distribution_tail,0.15,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56349,0.07287
tail_risk_active_learning,out_of_distribution_tail,0.20,8,0.00694,0.01361,0.00000,0.00000,0.00000,0.00000,0.00694,0.01361,0.56349,0.07287
tail_risk_active_learning,out_of_distribution_tail,0.30,8,0.00694,0.01361,0.00000,0.00000,0.06945,0.07054,0.07639,0.07682,0.56349,0.07287
tail_risk_active_learning,rare_mechanism_combo,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48613,0.04134
tail_risk_active_learning,rare_mechanism_combo,0.10,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48613,0.04134
tail_risk_active_learning,rare_mechanism_combo,0.15,8,0.00694,0.01361,0.00000,0.00000,0.00000,0.00000,0.00694,0.01361,0.48613,0.04134
tail_risk_active_learning,rare_mechanism_combo,0.20,8,0.01389,0.01782,0.00000,0.00000,0.00000,0.00000,0.01389,0.01782,0.48613,0.04134
tail_risk_active_learning,rare_mechanism_combo,0.30,8,0.06945,0.04934,0.00000,0.00000,0.03472,0.01993,0.10417,0.04798,0.48613,0.04134
tail_risk_active_learning,rare_slip_failures,0.05,8,0.41667,0.19845,0.00694,0.01361,0.01389,0.01782,0.43056,0.20031,0.07520,0.02174
tail_risk_active_learning,rare_slip_failures,0.10,8,0.77083,0.10379,0.00694,0.01361,0.01389,0.01782,0.78472,0.10173,0.07520,0.02174
tail_risk_active_learning,rare_slip_failures,0.15,8,0.88194,0.07543,0.00694,0.01361,0.02778,0.02910,0.90972,0.07953,0.07520,0.02174
tail_risk_active_learning,rare_slip_failures,0.20,8,0.91667,0.06507,0.00694,0.01361,0.02778,0.02910,0.94444,0.06825,0.07520,0.02174
tail_risk_active_learning,rare_slip_failures,0.30,8,0.95833,0.02722,0.00694,0.01361,0.03472,0.02864,0.99306,0.01361,0.07520,0.02174
task_label_stratification,actuator_limit_failures,0.05,8,0.54167,0.10643,0.00000,0.00000,0.01389,0.02722,0.55556,0.10289,0.05554,0.00678
task_label_stratification,actuator_limit_failures,0.10,8,0.86805,0.07682,0.00000,0.00000,0.01389,0.02722,0.88194,0.06648,0.05554,0.00678
task_label_stratification,actuator_limit_failures,0.15,8,0.98611,0.02722,0.00000,0.00000,0.01389,0.02722,1.00000,0.00000,0.05554,0.00678
task_label_stratification,actuator_limit_failures,0.20,8,0.98611,0.02722,0.00000,0.00000,0.01389,0.02722,1.00000,0.00000,0.05554,0.00678
task_label_stratification,actuator_limit_failures,0.30,8,0.98611,0.02722,0.00000,0.00000,0.01389,0.02722,1.00000,0.00000,0.05554,0.00678
task_label_stratification,combined_extreme,0.05,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57150,0.03451
